timestamp,sensor_1,sensor_2,sensor_3
1546964956264,0.478006,0.508309,0
1546964956371,0.478006,0.490714,0
1546964956482,0.478006,0.492669,0
1546964956589,0.478006,0.494624,0
1546964956700,0.478006,0.494624,0
1546964956805,0.478006,0.487781,0
1546964956914,0.478006,0.497556,0
1546964957024,0.478006,0.531769,0
1546964957141,0.478006,0.499511,0
1546964957244,0.478006,0.499511,0
1546964957351,0.478006,0.509286,0
1546964957461,0.478006,0.493646,0
1546964957570,0.478006,0.491691,0
1546964957680,0.478006,0.492669,0
1546964957790,0.478006,0.489736,0
1546964957903,0.478006,0.489736,0
1546964958008,0.478006,0.521994,0
1546964958122,0.478006,0.536657,0
1546964958230,0.478983,0.509286,0
1546964958337,0.478006,0.511241,0
1546964958446,0.478006,0.504399,0
1546964958555,0.478006,0.494624,0
1546964958671,0.478006,0.493646,0
1546964958776,0.478006,0.494624,0
1546964958884,0.478006,0.485826,0
1546964958997,0.478006,0.486804,0
1546964959103,0.478006,0.494624,0
1546964959217,0.478006,0.54741,0
1546964959321,0.478006,0.525904,0
1546964959431,0.478006,0.508309,0
1546964959542,0.478006,0.512219,0
1546964959650,0.478006,0.499511,0
1546964959759,0.478006,0.493646,0
1546964959866,0.478006,0.494624,0
1546964959979,0.478006,0.489736,0
1546964960086,0.478006,0.484848,0
1546964960198,0.478006,0.484848,0
1546964960311,0.478006,0.483871,0
1546964960416,0.478006,0.483871,0
1546964960530,0.478006,0.483871,0
1546964960635,0.478983,0.483871,0
1546964960744,0.478006,0.482893,0
1546964960854,0.478006,0.504399,0
1546964960963,0.478006,0.536657,0
1546964961073,0.478006,0.509286,0
1546964961179,0.478006,0.507331,0
1546964961289,0.478006,0.507331,0
1546964961401,0.478006,0.493646,0
1546964961507,0.478006,0.493646,0
1546964961620,0.477028,0.490714,0
1546964961734,0.477028,0.487781,0
1546964961835,0.478006,0.486804,0
1546964961950,0.478006,0.485826,0
1546964962057,0.478006,0.484848,0
1546964962167,0.478006,0.484848,0
1546964962273,0.478006,0.507331,0
1546964962391,0.478983,0.514174,0
1546964962492,0.478006,0.498534,0
1546964962604,0.478983,0.500489,0
1546964962711,0.478006,0.497556,0
1546964962824,0.478006,0.490714,0
1546964962929,0.478006,0.489736,0
1546964963043,0.478006,0.489736,0
1546964963149,0.478006,0.486804,0
1546964963258,0.478006,0.487781,0
1546964963367,0.478006,0.479961,0
1546964963481,0.478006,0.486804,0
1546964963588,0.478006,0.485826,0
1546964963696,0.478006,0.503421,0
1546964963805,0.478006,0.515152,0
1546964963915,0.478006,0.501466,0
1546964964032,0.478006,0.505376,0
1546964964133,0.478006,0.500489,0
1546964964248,0.478983,0.494624,0
1546964964351,0.478006,0.495601,0
1546964964462,0.478006,0.491691,0
1546964964571,0.478006,0.491691,0
1546964964681,0.478006,0.487781,0
1546964964790,0.478983,0.484848,0
1546964964900,0.478006,0.459433,0
1546964965013,0.478006,0.494624,0
1546964965120,0.478983,0.521017,0
1546964965228,0.478983,0.585533,0
1546964965338,0.478006,0.507331,0
1546964965446,0.478006,0.498534,0
1546964965555,0.478006,0.498534,0
1546964965666,0.478983,0.496579,0
1546964965776,0.478006,0.498534,0
1546964965883,0.478006,0.491691,0
1546964965998,0.478006,0.492669,0
1546964966101,0.478006,0.491691,0
1546964966213,0.478006,0.485826,0
1546964966323,0.478983,0.495601,0
1546964966429,0.478983,0.521994,0
1546964966546,0.478983,0.505376,0
1546964966655,0.478983,0.503421,0
1546964966760,0.478983,0.506354,0
1546964966870,0.478983,0.495601,0
1546964966979,0.478983,0.496579,0
1546964967090,0.478983,0.499511,0
1546964967198,0.478983,0.490714,0
1546964967312,0.478983,0.469208,0
1546964967421,0.478983,0.489736,0
1546964967533,0.478983,0.487781,0
1546964967636,0.478983,0.520039,0
1546964967746,0.478983,0.519062,0
1546964967854,0.479961,0.509286,0
1546964967965,0.478983,0.506354,0
1546964968077,0.478983,0.504399,0
1546964968183,0.478983,0.498534,0
1546964968289,0.479961,0.488759,0
1546964968402,0.478983,0.496579,0
1546964968512,0.478983,0.492669,0
1546964968621,0.479961,0.485826,0
1546964968727,0.478983,0.490714,0
1546964968840,0.478983,0.488759,0
1546964968949,0.478983,0.495601,0
1546964969058,0.479961,0.526882,0
1546964969170,0.479961,0.511241,0
1546964969274,0.479961,0.502444,0
1546964969383,0.479961,0.507331,0
1546964969496,0.478983,0.497556,0
1546964969601,0.478983,0.492669,0
1546964969714,0.479961,0.496579,0
1546964969822,0.478983,0.492669,0
1546964969930,0.479961,0.491691,0
1546964970040,0.479961,0.490714,0
1546964970148,0.478983,0.490714,0
1546964970262,0.478983,0.490714,0
1546964970368,0.479961,0.482893,0
1546964970478,0.479961,0.514174,0
1546964970588,0.479961,0.498534,0
1546964970701,0.479961,0.505376,0
1546964970813,0.479961,0.499511,0
1546964970920,0.479961,0.495601,0
1546964971029,0.479961,0.492669,0
1546964971133,0.479961,0.489736,0
1546964971243,0.479961,0.493646,0
1546964971353,0.479961,0.489736,0
1546964971462,0.479961,0.493646,0
1546964971572,0.479961,0.525904,0
1546964971682,0.479961,0.503421,0
1546964971795,0.479961,0.480938,0
1546964971901,0.479961,0.507331,0
1546964972010,0.479961,0.496579,0
1546964972120,0.479961,0.477028,0
1546964972229,0.479961,0.499511,0
1546964972337,0.479961,0.492669,0
1546964972446,0.479961,0.491691,0
1546964972554,0.479961,0.490714,0
1546964972671,0.479961,0.492669,0
1546964972776,0.479961,0.528837,0
1546964972886,0.479961,0.513196,0
1546964972992,0.479961,0.507331,0
1546964973107,0.479961,0.512219,0
1546964973214,0.479961,0.502444,0
1546964973320,0.479961,0.502444,0
1546964973429,0.479961,0.504399,0
1546964973539,0.479961,0.499511,0
1546964973648,0.479961,0.493646,0
1546964973761,0.479961,0.498534,0
1546964973871,0.479961,0.493646,0
1546964973979,0.479961,0.491691,0
1546964974086,0.479961,0.488759,0
1546964974197,0.480938,0.488759,0
1546964974309,0.479961,0.491691,0
1546964974418,0.479961,0.490714,0
1546964974528,0.480938,0.489736,0
1546964974633,0.480938,0.489736,0
1546964974742,0.479961,0.487781,0
1546964974857,0.479961,0.489736,0
1546964974961,0.480938,0.507331,0
1546964975070,0.480938,0.527859,0
1546964975181,0.480938,0.504399,0
1546964975296,0.479961,0.511241,0
1546964975400,0.479961,0.507331,0
1546964975509,0.479961,0.499511,0
1546964975618,0.479961,0.499511,0
1546964975729,0.479961,0.498534,0
1546964975839,0.480938,0.496579,0
1546964975951,0.479961,0.493646,0
1546964976060,0.479961,0.498534,0
1546964976170,0.478983,0.532747,0
1546964976279,0.479961,0.514174,0
1546964976387,0.479961,0.505376,0
1546964976494,0.478983,0.514174,0
1546964976603,0.478983,0.501466,0
1546964976717,0.478983,0.499511,0
