timestamp,sensor_1,sensor_2,sensor_3
1546965516930,0.515152,0.506354,0
1546965517043,0.515152,0.501466,0
1546965517153,0.515152,0.481916,0
1546965517260,0.514174,0.495601,0
1546965517368,0.514174,0.512219,0
1546965517478,0.514174,0.511241,0
1546965517593,0.514174,0.485826,0
1546965517701,0.514174,0.490714,0
1546965517806,0.514174,0.494624,0
1546965517917,0.514174,0.488759,0
1546965518025,0.514174,0.483871,0
1546965518134,0.514174,0.478006,0
1546965518247,0.514174,0.499511,0
1546965518355,0.513196,0.524927,0
1546965518463,0.514174,0.493646,0
1546965518571,0.514174,0.495601,0
1546965518681,0.513196,0.489736,0
1546965518795,0.513196,0.486804,0
1546965518901,0.513196,0.487781,0
1546965519014,0.514174,0.478006,0
1546965519124,0.514174,0.524927,0
1546965519229,0.513196,0.501466,0
1546965519337,0.513196,0.470186,0
1546965519448,0.511241,0.509286,0
1546965519557,0.511241,0.497556,0
1546965519671,0.512219,0.507331,0
1546965519773,0.512219,0.499511,0
1546965519890,0.511241,0.542522,0
1546965519995,0.511241,0.514174,0
1546965520104,0.511241,0.478006,0
1546965520214,0.511241,0.505376,0
1546965520322,0.511241,0.502444,0
1546965520433,0.511241,0.492669,0
1546965520542,0.512219,0.493646,0
1546965520647,0.511241,0.542522,0
1546965520761,0.511241,0.507331,0
1546965520871,0.511241,0.492669,0
1546965520980,0.511241,0.500489,0
1546965521086,0.511241,0.501466,0
1546965521195,0.511241,0.493646,0
1546965521307,0.512219,0.490714,0
1546965521415,0.512219,0.490714,0
1546965521523,0.511241,0.530792,0
1546965521637,0.511241,0.512219,0
1546965521742,0.511241,0.503421,0
1546965521851,0.511241,0.497556,0
1546965521961,0.511241,0.498534,0
1546965522074,0.511241,0.503421,0
1546965522180,0.511241,0.503421,0
1546965522289,0.511241,0.529814,0
1546965522399,0.511241,0.532747,0
1546965522508,0.511241,0.505376,0
1546965522621,0.511241,0.505376,0
1546965522731,0.511241,0.486804,0
1546965522841,0.511241,0.492669,0
1546965522950,0.511241,0.476051,0
1546965523056,0.511241,0.521017,0
1546965523171,0.511241,0.540567,0
1546965523273,0.511241,0.489736,0
1546965523384,0.511241,0.501466,0
1546965523498,0.511241,0.504399,0
1546965523604,0.511241,0.482893,0
1546965523712,0.511241,0.499511,0
1546965523826,0.511241,0.492669,0
1546965523935,0.511241,0.521017,0
1546965524041,0.511241,0.537634,0
1546965524150,0.511241,0.506354,0
1546965524260,0.511241,0.493646,0
1546965524374,0.511241,0.490714,0
1546965524483,0.511241,0.478006,0
1546965524591,0.511241,0.486804,0
1546965524701,0.512219,0.484848,0
1546965524807,0.512219,0.513196,0
1546965524921,0.512219,0.513196,0
1546965525030,0.512219,0.494624,0
1546965525137,0.512219,0.488759,0
1546965525246,0.512219,0.494624,0
1546965525356,0.512219,0.489736,0
1546965525463,0.512219,0.484848,0
1546965525573,0.512219,0.499511,0
1546965525682,0.512219,0.534702,0
1546965525792,0.513196,0.505376,0
1546965525906,0.512219,0.482893,0
1546965526011,0.512219,0.483871,0
