timestamp,sensor_1,sensor_2,sensor_3
1546963507587,0.521017,0.489736,0
1546963507699,0.521017,0.546432,0
1546963507811,0.521017,0.512219,0
1546963507916,0.521994,0.492669,0
1546963508030,0.521017,0.514174,0
1546963508135,0.520039,0.489736,0
1546963508245,0.520039,0.488759,0
1546963508351,0.520039,0.491691,0
1546963508463,0.520039,0.488759,0
1546963508577,0.520039,0.487781,0
1546963508681,0.520039,0.487781,0
1546963508792,0.520039,0.503421,0
1546963508901,0.520039,0.556207,0
1546963509007,0.520039,0.494624,0
1546963509120,0.520039,0.504399,0
1546963509234,0.520039,0.503421,0
1546963509343,0.519062,0.485826,0
1546963509448,0.520039,0.491691,0
1546963509558,0.520039,0.489736,0
1546963509667,0.520039,0.488759,0
1546963509772,0.520039,0.486804,0
1546963509883,0.520039,0.487781,0
1546963509992,0.520039,0.488759,0
1546963510101,0.519062,0.553275,0
1546963510213,0.519062,0.509286,0
1546963510320,0.520039,0.492669,0
1546963510429,0.520039,0.513196,0
1546963510543,0.520039,0.488759,0
1546963510648,0.519062,0.489736,0
1546963510758,0.519062,0.495601,0
1546963510871,0.519062,0.489736,0
1546963510977,0.520039,0.486804,0
1546963511086,0.519062,0.487781,0
1546963511200,0.519062,0.487781,0
1546963511305,0.520039,0.513196,0
1546963511414,0.520039,0.544477,0
1546963511524,0.521017,0.491691,0
1546963511637,0.520039,0.505376,0
1546963511743,0.520039,0.497556,0
1546963511856,0.520039,0.486804,0
1546963511966,0.520039,0.491691,0
1546963512075,0.520039,0.490714,0
1546963512185,0.520039,0.488759,0
1546963512290,0.520039,0.488759,0
1546963512400,0.520039,0.489736,0
1546963512513,0.520039,0.498534,0
1546963512619,0.520039,0.542522,0
1546963512732,0.520039,0.494624,0
1546963512838,0.520039,0.506354,0
1546963512947,0.520039,0.503421,0
1546963513060,0.520039,0.486804,0
1546963513166,0.521017,0.489736,0
1546963513275,0.520039,0.490714,0
1546963513384,0.521017,0.486804,0
1546963513494,0.520039,0.484848,0
1546963513607,0.521017,0.485826,0
1546963513713,0.521017,0.494624,0
1546963513823,0.521017,0.537634,0
1546963513936,0.520039,0.492669,0
1546963514043,0.521017,0.501466,0
1546963514151,0.520039,0.508309,0
1546963514261,0.521017,0.485826,0
1546963514370,0.520039,0.490714,0
1546963514478,0.521017,0.490714,0
1546963514593,0.521017,0.488759,0
1546963514698,0.520039,0.487781,0
1546963514810,0.521017,0.505376,0
1546963514921,0.521017,0.538612,0
1546963515023,0.521017,0.493646,0
1546963515132,0.521017,0.503421,0
1546963515242,0.521017,0.502444,0
1546963515351,0.521017,0.486804,0
1546963515460,0.521017,0.491691,0
1546963515573,0.521017,0.491691,0
1546963515679,0.521017,0.491691,0
1546963515789,0.521017,0.488759,0
1546963515898,0.521017,0.488759,0
1546963516008,0.521017,0.512219,0
1546963516119,0.521017,0.536657,0
1546963516227,0.521017,0.490714,0
1546963516336,0.521017,0.504399,0
1546963516445,0.521017,0.497556,0
1546963516555,0.521017,0.486804,0
1546963516672,0.521017,0.490714,0
1546963516774,0.521017,0.490714,0
1546963516883,0.521017,0.489736,0
1546963516991,0.521017,0.488759,0
1546963517108,0.521017,0.532747,0
1546963517212,0.521017,0.521017,0
1546963517325,0.521017,0.489736,0
1546963517431,0.521017,0.509286,0
1546963517544,0.521017,0.488759,0
1546963517653,0.521017,0.489736,0
1546963517759,0.521017,0.491691,0
1546963517869,0.521017,0.490714,0
1546963517982,0.521017,0.489736,0
1546963518091,0.521017,0.498534,0
1546963518196,0.521017,0.537634,0
1546963518314,0.521017,0.492669,0
1546963518416,0.521017,0.500489,0
1546963518524,0.521017,0.505376,0
1546963518635,0.521017,0.487781,0
1546963518742,0.521017,0.491691,0
1546963518851,0.521017,0.492669,0
1546963518963,0.521017,0.488759,0
1546963519073,0.521017,0.489736,0
1546963519182,0.521017,0.516129,0
1546963519288,0.521017,0.529814,0
1546963519403,0.520039,0.492669,0
1546963519514,0.521017,0.507331,0
1546963519619,0.521017,0.499511,0
1546963519729,0.521017,0.487781,0
1546963519835,0.521017,0.492669,0
1546963519949,0.521017,0.491691,0
1546963520058,0.521017,0.489736,0
1546963520167,0.521017,0.488759,0
1546963520276,0.521017,0.492669,0
1546963520383,0.521017,0.539589,0
1546963520491,0.521017,0.506354,0
1546963520605,0.521017,0.497556,0
1546963520714,0.521017,0.508309,0
1546963520821,0.521017,0.490714,0
1546963520930,0.521017,0.490714,0
1546963521047,0.521017,0.491691,0
1546963521148,0.521017,0.489736,0
1546963521257,0.521017,0.488759,0
1546963521369,0.520039,0.488759,0
1546963521476,0.521017,0.489736,0
1546963521586,0.521017,0.506354,0
1546963521695,0.521017,0.526882,0
