timestamp,sensor_1,sensor_2,sensor_3
1546966641875,0.490714,0.449658,0
1546966641982,0.491691,0.530792,0
1546966642091,0.492669,0.512219,0
1546966642198,0.492669,0.500489,0
1546966642307,0.492669,0.496579,0
1546966642421,0.493646,0.475073,0
1546966642524,0.493646,0.471163,0
1546966642639,0.493646,0.486804,0
1546966642747,0.492669,0.498534,0
1546966642858,0.493646,0.503421,0
1546966642970,0.493646,0.520039,0
1546966643074,0.493646,0.485826,0
1546966643182,0.492669,0.502444,0
1546966643289,0.492669,0.503421,0
1546966643405,0.492669,0.492669,0
1546966643515,0.492669,0.497556,0
1546966643617,0.493646,0.489736,0
1546966643728,0.492669,0.490714,0
1546966643836,0.492669,0.525904,0
1546966643945,0.492669,0.504399,0
1546966644064,0.492669,0.490714,0
1546966644164,0.492669,0.487781,0
1546966644274,0.492669,0.496579,0
1546966644387,0.492669,0.491691,0
1546966644492,0.492669,0.562072,0
1546966644611,0.492669,0.538612,0
1546966644711,0.491691,0.518084,0
1546966644823,0.491691,0.515152,0
1546966644930,0.491691,0.515152,0
1546966645049,0.491691,0.493646,0
1546966645157,0.490714,0.496579,0
1546966645259,0.490714,0.498534,0
1546966645368,0.491691,0.504399,0
1546966645478,0.490714,0.503421,0
1546966645594,0.490714,0.489736,0
1546966645696,0.490714,0.497556,0
1546966645811,0.489736,0.508309,0
1546966645915,0.489736,0.506354,0
1546966646024,0.489736,0.497556,0
1546966646133,0.489736,0.507331,0
1546966646243,0.489736,0.520039,0
1546966646354,0.488759,0.487781,0
1546966646462,0.488759,0.506354,0
1546966646578,0.489736,0.503421,0
1546966646686,0.488759,0.496579,0
1546966646790,0.488759,0.498534,0
1546966646904,0.487781,0.494624,0
1546966647009,0.487781,0.529814,0
1546966647118,0.487781,0.511241,0
1546966647233,0.487781,0.491691,0
1546966647341,0.487781,0.482893,0
1546966647449,0.487781,0.492669,0
1546966647557,0.487781,0.489736,0
1546966647665,0.486804,0.481916,0
1546966647780,0.486804,0.497556,0
1546966647883,0.486804,0.495601,0
1546966647995,0.485826,0.466276,0
1546966648107,0.485826,0.497556,0
1546966648218,0.485826,0.499511,0
1546966648320,0.484848,0.492669,0
